question_id,consensus_status,consensus_option,llm_correct,n_votes,designer_difficulty_str,datamap_region
high6488.txt_q2,consensus,B,1,3,HIGH,ambiguous
high6488.txt_q3,consensus,C,1,3,HIGH,ambiguous
high6527.txt_q0,consensus,A,1,3,HIGH,easy
high6527.txt_q1,consensus,D,1,3,HIGH,easy
high6527.txt_q2,consensus,C,1,3,HIGH,middle
high6551.txt_q0,consensus,A,1,3,HIGH,ambiguous
high6551.txt_q1,consensus,D,1,3,HIGH,ambiguous
high6551.txt_q2,consensus,C,1,3,HIGH,middle
high6551.txt_q3,consensus,D,1,3,HIGH,easy
high6553.txt_q0,consensus,C,1,3,HIGH,easy
high6553.txt_q1,consensus,A,1,3,HIGH,middle
high6553.txt_q2,consensus,D,1,3,HIGH,hard
high6553.txt_q3,consensus,A,0,3,HIGH,hard
high657.txt_q0,consensus,A,0,3,HIGH,hard
high657.txt_q1,consensus,D,1,3,HIGH,ambiguous
high657.txt_q2,consensus,C,1,3,HIGH,middle
high6574.txt_q0,consensus,A,1,3,HIGH,middle
high6574.txt_q1,consensus,C,1,3,HIGH,ambiguous
high6574.txt_q2,consensus,D,1,3,HIGH,easy
high6587.txt_q0,consensus,D,1,3,HIGH,ambiguous
high6587.txt_q1,consensus,D,1,3,HIGH,hard
high6607.txt_q0,consensus,A,1,3,HIGH,easy
high6607.txt_q1,consensus,D,1,3,HIGH,ambiguous
high6607.txt_q2,consensus,C,1,3,HIGH,ambiguous
high6607.txt_q3,consensus,A,1,3,HIGH,middle
high6608.txt_q0,consensus,D,1,3,HIGH,easy
high6608.txt_q1,consensus,B,1,3,HIGH,middle
high6608.txt_q2,consensus,C,1,3,HIGH,easy
high6608.txt_q3,consensus,B,1,3,HIGH,middle
high6612.txt_q0,consensus,C,1,3,HIGH,hard
high6612.txt_q1,consensus,A,1,3,HIGH,middle
high6612.txt_q2,consensus,B,1,3,HIGH,easy
high6612.txt_q3,consensus,C,1,3,HIGH,middle
high6614.txt_q0,consensus,D,1,3,HIGH,hard
high6614.txt_q1,consensus,D,1,3,HIGH,hard
high6649.txt_q0,consensus,C,1,3,HIGH,easy
high6649.txt_q1,consensus,A,1,3,HIGH,middle
high6649.txt_q2,consensus,C,1,3,HIGH,ambiguous
high667.txt_q0,consensus,A,1,3,HIGH,easy
high667.txt_q1,consensus,B,1,3,HIGH,middle
high667.txt_q2,consensus,B,1,3,HIGH,middle
high6683.txt_q0,consensus,A,1,3,HIGH,ambiguous
high6683.txt_q1,consensus,A,1,3,HIGH,hard
high6683.txt_q2,consensus,B,1,3,HIGH,ambiguous
high6702.txt_q0,consensus,A,1,3,HIGH,ambiguous
high6702.txt_q1,consensus,C,1,3,HIGH,ambiguous
high6702.txt_q2,consensus,D,1,3,HIGH,easy
high6702.txt_q3,consensus,C,1,3,HIGH,hard
high674.txt_q0,consensus,D,1,3,HIGH,middle
high674.txt_q1,consensus,B,1,3,HIGH,hard
high674.txt_q2,consensus,C,1,3,HIGH,ambiguous
high6751.txt_q0,consensus,C,1,3,HIGH,ambiguous
high6751.txt_q1,consensus,C,1,3,HIGH,easy
high6751.txt_q2,consensus,A,1,3,HIGH,easy
high6763.txt_q0,consensus,A,1,3,HIGH,easy
high6763.txt_q1,consensus,D,1,3,HIGH,easy
high6763.txt_q2,consensus,C,1,3,HIGH,easy
high6763.txt_q3,consensus,B,1,3,HIGH,middle
high677.txt_q0,consensus,A,1,3,HIGH,ambiguous
high677.txt_q1,consensus,D,1,3,HIGH,middle
high677.txt_q2,consensus,C,1,3,HIGH,ambiguous
high677.txt_q3,consensus,D,1,3,HIGH,hard
high6775.txt_q0,consensus,C,1,3,HIGH,ambiguous
high6775.txt_q1,consensus,B,1,3,HIGH,middle
high6775.txt_q2,consensus,D,1,3,HIGH,middle
high6775.txt_q3,consensus,D,1,3,HIGH,hard
high6801.txt_q0,consensus,C,1,3,HIGH,middle
high6801.txt_q1,consensus,D,1,3,HIGH,easy
high6814.txt_q0,consensus,C,1,3,HIGH,ambiguous
high6814.txt_q1,consensus,A,1,3,HIGH,ambiguous
high6814.txt_q2,consensus,B,0,3,HIGH,hard
high6814.txt_q3,consensus,C,1,3,HIGH,easy
high6838.txt_q0,consensus,B,1,3,HIGH,middle
high6855.txt_q0,consensus,B,1,3,HIGH,middle
high6855.txt_q1,consensus,A,1,3,HIGH,easy
high6855.txt_q2,consensus,A,1,3,HIGH,easy
high6855.txt_q3,consensus,B,1,3,HIGH,middle
high6903.txt_q0,consensus,D,1,3,HIGH,ambiguous
high6903.txt_q1,consensus,B,1,3,HIGH,ambiguous
high6903.txt_q2,consensus,C,1,3,HIGH,easy
high6915.txt_q0,consensus,D,1,3,HIGH,easy
high6915.txt_q1,consensus,D,1,3,HIGH,hard
high6915.txt_q2,consensus,D,1,3,HIGH,easy
high6915.txt_q3,consensus,A,1,3,HIGH,easy
high6964.txt_q0,consensus,B,1,3,HIGH,middle
high6964.txt_q1,consensus,D,1,3,HIGH,ambiguous
high6964.txt_q2,consensus,A,1,3,HIGH,ambiguous
high6973.txt_q0,consensus,D,1,3,HIGH,ambiguous
high6973.txt_q1,consensus,A,1,3,HIGH,ambiguous
high6973.txt_q2,consensus,A,1,3,HIGH,ambiguous
high6973.txt_q3,consensus,B,1,3,HIGH,easy
high7006.txt_q0,consensus,B,1,3,HIGH,hard
high7006.txt_q1,consensus,D,1,3,HIGH,hard
high7006.txt_q2,consensus,D,1,3,HIGH,easy
high7037.txt_q0,consensus,B,1,3,HIGH,easy
high7037.txt_q1,consensus,A,1,3,HIGH,easy
high7056.txt_q0,consensus,A,1,3,HIGH,middle
high7056.txt_q1,consensus,B,1,3,HIGH,hard
high7056.txt_q2,consensus,C,1,3,HIGH,middle
high7056.txt_q3,consensus,A,1,3,HIGH,hard
high7083.txt_q0,consensus,C,1,3,HIGH,easy
high7083.txt_q1,consensus,D,1,3,HIGH,ambiguous
high7083.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7085.txt_q0,consensus,C,1,3,HIGH,ambiguous
high7085.txt_q1,consensus,D,1,3,HIGH,ambiguous
high7085.txt_q2,consensus,B,1,3,HIGH,easy
high7101.txt_q0,consensus,A,1,3,HIGH,ambiguous
high7101.txt_q1,consensus,C,1,3,HIGH,easy
high7101.txt_q2,consensus,A,1,3,HIGH,easy
high7190.txt_q0,consensus,C,1,3,HIGH,hard
high7190.txt_q1,consensus,A,1,3,HIGH,ambiguous
high7190.txt_q2,consensus,D,1,3,HIGH,middle
high7190.txt_q3,consensus,B,1,3,HIGH,easy
high7197.txt_q0,consensus,B,1,3,HIGH,easy
high7197.txt_q1,consensus,D,1,3,HIGH,hard
high7197.txt_q2,consensus,C,1,3,HIGH,hard
high721.txt_q0,consensus,D,1,3,HIGH,middle
high721.txt_q1,consensus,C,1,3,HIGH,easy
high721.txt_q2,consensus,B,1,3,HIGH,easy
high7218.txt_q0,consensus,C,1,3,HIGH,hard
high7218.txt_q1,consensus,B,1,3,HIGH,middle
high7218.txt_q2,consensus,A,1,3,HIGH,easy
high7252.txt_q0,consensus,D,1,3,HIGH,easy
high7252.txt_q1,consensus,B,1,3,HIGH,hard
high7252.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7271.txt_q0,consensus,A,1,3,HIGH,ambiguous
high7300.txt_q0,consensus,C,1,3,HIGH,easy
high7300.txt_q1,consensus,B,1,3,HIGH,middle
high7300.txt_q2,consensus,A,1,3,HIGH,hard
high7363.txt_q0,consensus,D,1,3,HIGH,hard
high7363.txt_q1,consensus,C,0,3,HIGH,hard
high7363.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7363.txt_q3,consensus,C,1,3,HIGH,middle
high7418.txt_q0,consensus,C,1,3,HIGH,hard
high7418.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7418.txt_q2,consensus,D,1,3,HIGH,middle
high7445.txt_q0,consensus,D,1,3,HIGH,ambiguous
high7445.txt_q1,consensus,B,1,3,HIGH,hard
high7445.txt_q2,consensus,A,1,3,HIGH,hard
high7445.txt_q3,consensus,C,1,3,HIGH,ambiguous
high7451.txt_q0,consensus,B,1,3,HIGH,ambiguous
high7451.txt_q1,consensus,D,1,3,HIGH,hard
high7451.txt_q2,consensus,D,1,3,HIGH,middle
high7451.txt_q3,consensus,C,1,3,HIGH,easy
high7462.txt_q0,consensus,A,1,3,HIGH,easy
high7462.txt_q1,consensus,C,0,3,HIGH,hard
high7462.txt_q2,consensus,B,1,3,HIGH,ambiguous
high7462.txt_q3,consensus,B,0,3,HIGH,hard
high7463.txt_q0,consensus,B,1,3,HIGH,middle
high7463.txt_q1,consensus,C,1,3,HIGH,easy
high7463.txt_q2,consensus,C,1,3,HIGH,ambiguous
high7481.txt_q0,consensus,B,1,3,HIGH,hard
high7481.txt_q1,consensus,C,1,3,HIGH,middle
high7481.txt_q2,consensus,D,1,3,HIGH,ambiguous
high7481.txt_q3,consensus,D,1,3,HIGH,easy
high7487.txt_q0,consensus,D,1,3,HIGH,ambiguous
high7487.txt_q1,consensus,A,1,3,HIGH,middle
high7487.txt_q2,consensus,C,1,3,HIGH,ambiguous
high7487.txt_q3,consensus,C,0,3,HIGH,hard
high7487.txt_q4,consensus,A,1,3,HIGH,middle
high7491.txt_q0,consensus,C,1,3,HIGH,hard
high7491.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7491.txt_q2,consensus,A,1,3,HIGH,easy
high7491.txt_q3,consensus,B,1,3,HIGH,ambiguous
high7495.txt_q0,consensus,A,1,3,HIGH,middle
high7495.txt_q1,consensus,D,1,3,HIGH,ambiguous
high7495.txt_q2,consensus,C,1,3,HIGH,middle
high75.txt_q0,consensus,C,1,3,HIGH,ambiguous
high75.txt_q1,consensus,B,1,3,HIGH,easy
high75.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7514.txt_q0,consensus,B,1,3,HIGH,ambiguous
high7514.txt_q1,consensus,D,1,3,HIGH,easy
high7514.txt_q2,consensus,D,1,3,HIGH,hard
high7524.txt_q0,no_consensus,,0,3,HIGH,hard
high7524.txt_q1,consensus,A,1,3,HIGH,middle
high7524.txt_q2,consensus,B,1,3,HIGH,hard
high7574.txt_q0,consensus,A,1,3,HIGH,middle
high7574.txt_q1,consensus,C,1,3,HIGH,easy
high7574.txt_q2,consensus,B,0,3,HIGH,ambiguous
high7588.txt_q0,consensus,A,1,3,HIGH,hard
high7588.txt_q1,consensus,B,1,3,HIGH,easy
high7588.txt_q2,consensus,B,1,3,HIGH,hard
high7588.txt_q3,consensus,D,1,3,HIGH,easy
high7588.txt_q4,consensus,C,1,3,HIGH,hard
high760.txt_q0,consensus,A,1,3,HIGH,hard
high760.txt_q1,consensus,C,1,3,HIGH,middle
high760.txt_q2,consensus,C,1,3,HIGH,middle
high760.txt_q3,consensus,B,1,3,HIGH,middle
high763.txt_q0,consensus,C,1,3,HIGH,easy
high763.txt_q1,consensus,B,1,3,HIGH,ambiguous
high763.txt_q2,consensus,C,1,3,HIGH,middle
high763.txt_q3,consensus,A,1,3,HIGH,hard
high7637.txt_q0,consensus,C,0,3,HIGH,hard
high7637.txt_q1,consensus,C,1,3,HIGH,easy
high7639.txt_q0,consensus,D,1,3,HIGH,ambiguous
high7639.txt_q1,consensus,A,1,3,HIGH,ambiguous
high7648.txt_q0,consensus,D,1,3,HIGH,ambiguous
high7648.txt_q1,consensus,C,1,3,HIGH,easy
high7648.txt_q2,consensus,D,1,3,HIGH,hard
high7648.txt_q3,consensus,B,1,3,HIGH,easy
high7652.txt_q0,consensus,A,1,3,HIGH,easy
high7652.txt_q1,consensus,B,1,3,HIGH,middle
high7652.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7652.txt_q3,consensus,D,1,3,HIGH,ambiguous
high7652.txt_q4,consensus,C,1,3,HIGH,easy
high7705.txt_q0,consensus,A,1,3,HIGH,hard
high7705.txt_q1,consensus,B,1,3,HIGH,hard
high7705.txt_q2,consensus,C,1,3,HIGH,middle
high7705.txt_q3,consensus,C,1,3,HIGH,hard
high7724.txt_q0,consensus,C,1,3,HIGH,ambiguous
high7724.txt_q1,consensus,B,1,3,HIGH,hard
high7724.txt_q2,consensus,C,1,3,HIGH,ambiguous
high7733.txt_q0,consensus,B,1,3,HIGH,ambiguous
high7733.txt_q1,consensus,A,1,3,HIGH,easy
high7745.txt_q0,consensus,C,1,3,HIGH,middle
high7745.txt_q1,consensus,A,1,3,HIGH,ambiguous
high7745.txt_q2,consensus,C,1,3,HIGH,hard
high7752.txt_q0,consensus,A,0,3,HIGH,hard
high7752.txt_q1,consensus,A,1,3,HIGH,hard
high7752.txt_q2,consensus,D,0,3,HIGH,middle
high7752.txt_q3,consensus,C,1,3,HIGH,ambiguous
high7780.txt_q0,consensus,A,1,3,HIGH,middle
high7780.txt_q1,consensus,C,1,3,HIGH,middle
high7780.txt_q2,consensus,A,0,3,HIGH,easy
high7780.txt_q3,consensus,C,1,3,HIGH,ambiguous
high7786.txt_q0,consensus,C,1,3,HIGH,middle
high7786.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7786.txt_q2,consensus,C,1,3,HIGH,easy
high7786.txt_q3,consensus,B,1,3,HIGH,hard
high7803.txt_q0,consensus,B,1,3,HIGH,hard
high7803.txt_q1,consensus,A,1,3,HIGH,hard
high7803.txt_q2,consensus,B,1,3,HIGH,ambiguous
high7803.txt_q3,consensus,A,1,3,HIGH,middle
high7805.txt_q0,consensus,D,1,3,HIGH,ambiguous
high7805.txt_q1,consensus,A,1,3,HIGH,middle
high7805.txt_q2,consensus,B,1,3,HIGH,ambiguous
high7811.txt_q0,consensus,C,1,3,HIGH,hard
high7811.txt_q1,consensus,D,1,3,HIGH,ambiguous
high7811.txt_q2,consensus,A,1,3,HIGH,ambiguous
high7811.txt_q3,consensus,A,1,3,HIGH,middle
high782.txt_q0,consensus,B,1,3,HIGH,ambiguous
high782.txt_q1,consensus,A,1,3,HIGH,middle
high782.txt_q2,consensus,B,1,3,HIGH,hard
high782.txt_q3,consensus,D,1,3,HIGH,hard
high782.txt_q4,no_consensus,,0,3,HIGH,hard
high7822.txt_q0,consensus,C,1,3,HIGH,easy
high7822.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7822.txt_q2,consensus,D,1,3,HIGH,ambiguous
high7822.txt_q3,consensus,B,1,3,HIGH,hard
high7827.txt_q0,consensus,A,1,3,HIGH,ambiguous
high7827.txt_q1,consensus,B,1,3,HIGH,hard
high7827.txt_q2,consensus,C,1,3,HIGH,hard
high7827.txt_q3,consensus,B,1,3,HIGH,middle
high7852.txt_q0,consensus,D,1,3,HIGH,hard
high7852.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7852.txt_q2,consensus,D,1,3,HIGH,hard
high7890.txt_q0,consensus,A,1,3,HIGH,easy
high7890.txt_q1,consensus,C,1,3,HIGH,middle
high7896.txt_q0,consensus,C,1,3,HIGH,hard
high7896.txt_q1,consensus,B,1,3,HIGH,hard
high7896.txt_q2,consensus,D,1,3,HIGH,hard
high7944.txt_q0,consensus,A,1,3,HIGH,middle
high7944.txt_q1,consensus,D,1,3,HIGH,middle
high7944.txt_q2,consensus,C,1,3,HIGH,easy
high7944.txt_q3,consensus,B,1,3,HIGH,middle
high7998.txt_q0,consensus,C,1,3,HIGH,easy
high7998.txt_q1,consensus,B,1,3,HIGH,ambiguous
high7998.txt_q2,consensus,C,1,3,HIGH,ambiguous
high8046.txt_q0,consensus,B,1,3,HIGH,hard
high8046.txt_q1,consensus,D,1,3,HIGH,hard
high8046.txt_q2,consensus,A,1,3,HIGH,hard
high8060.txt_q0,consensus,A,1,3,HIGH,ambiguous
high8060.txt_q1,consensus,B,1,3,HIGH,middle
high8060.txt_q2,consensus,C,1,3,HIGH,middle
high8060.txt_q3,consensus,B,1,3,HIGH,hard
high8110.txt_q0,consensus,B,1,3,HIGH,ambiguous
high8110.txt_q1,consensus,D,1,3,HIGH,middle
high8110.txt_q2,consensus,A,1,3,HIGH,easy
high8114.txt_q0,consensus,B,1,3,HIGH,hard
high8114.txt_q1,consensus,A,1,3,HIGH,easy
high8114.txt_q2,consensus,B,1,3,HIGH,middle
high8114.txt_q3,consensus,A,1,3,HIGH,middle
high8132.txt_q0,consensus,D,1,3,HIGH,ambiguous
high8132.txt_q1,consensus,B,1,3,HIGH,easy
high8132.txt_q2,consensus,A,1,3,HIGH,hard
high8132.txt_q3,consensus,A,1,3,HIGH,hard
high8145.txt_q0,consensus,C,1,3,HIGH,hard
high8145.txt_q1,consensus,D,1,3,HIGH,hard
high8145.txt_q2,consensus,D,1,3,HIGH,easy
high8145.txt_q3,consensus,A,1,3,HIGH,middle
high8162.txt_q0,consensus,A,1,3,HIGH,ambiguous
high8162.txt_q1,consensus,C,1,3,HIGH,ambiguous
high8162.txt_q2,consensus,B,1,3,HIGH,middle
high818.txt_q0,consensus,B,1,3,HIGH,hard
high818.txt_q1,consensus,D,1,3,HIGH,hard
high818.txt_q2,consensus,A,1,3,HIGH,hard
high8191.txt_q0,consensus,B,1,3,HIGH,hard
high8191.txt_q1,consensus,C,1,3,HIGH,ambiguous
high8191.txt_q2,consensus,B,0,3,HIGH,middle
high8191.txt_q3,consensus,C,0,3,HIGH,hard
high8209.txt_q0,consensus,A,1,3,HIGH,middle
high8209.txt_q1,consensus,B,1,3,HIGH,hard
high8209.txt_q2,consensus,C,1,3,HIGH,middle
high8209.txt_q3,consensus,A,1,3,HIGH,middle
high8217.txt_q0,consensus,D,1,3,HIGH,ambiguous
high8217.txt_q1,consensus,B,1,3,HIGH,middle
high8217.txt_q2,consensus,D,1,3,HIGH,hard
high8217.txt_q3,consensus,C,1,3,HIGH,middle
high8217.txt_q4,consensus,A,1,3,HIGH,hard
high8238.txt_q0,consensus,D,1,3,HIGH,ambiguous
high8238.txt_q1,consensus,C,1,3,HIGH,ambiguous
high8238.txt_q2,consensus,B,1,3,HIGH,middle
high8238.txt_q3,consensus,D,1,3,HIGH,easy
high8282.txt_q0,consensus,D,1,3,HIGH,hard
high8282.txt_q1,consensus,D,1,3,HIGH,ambiguous
high8282.txt_q2,consensus,B,1,3,HIGH,hard
high8345.txt_q0,consensus,C,1,3,HIGH,hard
high8345.txt_q1,consensus,D,1,3,HIGH,middle
high8345.txt_q2,consensus,A,1,3,HIGH,ambiguous
high8345.txt_q3,consensus,B,1,3,HIGH,ambiguous
high8385.txt_q0,consensus,A,1,3,HIGH,middle
high8385.txt_q1,consensus,D,1,3,HIGH,middle
high8385.txt_q2,consensus,D,1,3,HIGH,easy
high8385.txt_q3,consensus,D,1,3,HIGH,hard
high839.txt_q0,consensus,D,1,3,HIGH,easy
high839.txt_q1,consensus,D,1,3,HIGH,hard
high839.txt_q2,consensus,B,1,3,HIGH,ambiguous
high839.txt_q3,consensus,A,1,3,HIGH,middle
high839.txt_q4,consensus,C,1,3,HIGH,middle
high8395.txt_q0,consensus,D,1,3,HIGH,easy
high8395.txt_q1,consensus,B,1,3,HIGH,ambiguous
high8395.txt_q2,consensus,C,1,3,HIGH,middle
high8406.txt_q0,consensus,D,1,3,HIGH,hard
high8406.txt_q1,consensus,C,0,3,HIGH,hard
high8406.txt_q2,consensus,B,1,3,HIGH,easy
high8422.txt_q0,consensus,C,1,3,HIGH,middle
high8422.txt_q1,consensus,A,1,3,HIGH,middle
high8422.txt_q2,consensus,D,1,3,HIGH,ambiguous
high8453.txt_q0,consensus,B,1,3,HIGH,ambiguous
high8453.txt_q1,consensus,C,1,3,HIGH,easy
high8453.txt_q2,consensus,C,1,3,HIGH,easy
high8453.txt_q3,consensus,B,1,3,HIGH,ambiguous
high8453.txt_q4,consensus,A,1,3,HIGH,ambiguous
high8462.txt_q0,consensus,A,1,3,HIGH,middle
high8462.txt_q1,consensus,D,1,3,HIGH,ambiguous
high8462.txt_q2,consensus,C,1,3,HIGH,easy
high8462.txt_q3,consensus,D,1,3,HIGH,hard
high8482.txt_q0,consensus,D,1,3,HIGH,hard
high8482.txt_q1,consensus,D,1,3,HIGH,ambiguous
high8482.txt_q2,consensus,A,1,3,HIGH,easy
high8508.txt_q0,consensus,D,1,3,HIGH,middle
high8508.txt_q1,consensus,A,1,3,HIGH,middle
high8508.txt_q2,consensus,B,1,3,HIGH,middle
high8508.txt_q3,consensus,C,1,3,HIGH,ambiguous
high8508.txt_q4,consensus,D,1,3,HIGH,hard
high8512.txt_q0,no_consensus,,0,3,HIGH,middle
high8512.txt_q1,consensus,D,1,3,HIGH,easy
high8512.txt_q2,consensus,D,1,3,HIGH,middle
high8512.txt_q3,consensus,C,1,3,HIGH,middle
high8527.txt_q0,consensus,C,1,3,HIGH,middle
high8527.txt_q1,consensus,B,1,3,HIGH,middle
high8527.txt_q2,consensus,B,1,3,HIGH,middle
high8527.txt_q3,consensus,A,1,3,HIGH,middle
high8561.txt_q0,consensus,C,1,3,HIGH,middle
high8561.txt_q1,consensus,D,1,3,HIGH,hard
high8561.txt_q2,consensus,C,0,3,HIGH,ambiguous
high8602.txt_q0,consensus,B,1,3,HIGH,ambiguous
high8602.txt_q1,consensus,D,1,3,HIGH,middle
high8602.txt_q2,consensus,D,1,3,HIGH,ambiguous
high8614.txt_q0,consensus,A,1,3,HIGH,easy
high8614.txt_q1,consensus,B,1,3,HIGH,middle
high8614.txt_q2,no_consensus,,0,3,HIGH,hard
high8614.txt_q3,consensus,A,1,3,HIGH,hard
high8623.txt_q0,consensus,D,1,3,HIGH,middle
high8623.txt_q1,consensus,C,1,3,HIGH,easy
high8623.txt_q2,consensus,C,1,3,HIGH,hard
high8623.txt_q3,consensus,C,1,3,HIGH,middle
high8623.txt_q4,consensus,B,1,3,HIGH,hard
high8635.txt_q0,consensus,A,1,3,HIGH,middle
high8635.txt_q1,consensus,C,1,3,HIGH,ambiguous
high8635.txt_q2,consensus,B,1,3,HIGH,middle
high8635.txt_q3,consensus,D,1,3,HIGH,hard
high8670.txt_q0,consensus,D,1,3,HIGH,hard
high8670.txt_q1,consensus,A,1,3,HIGH,ambiguous
high8670.txt_q2,consensus,B,1,3,HIGH,hard
high8670.txt_q3,consensus,C,1,3,HIGH,ambiguous
high8686.txt_q0,consensus,A,1,3,HIGH,middle
high8686.txt_q1,consensus,C,1,3,HIGH,middle
high8708.txt_q0,consensus,C,1,3,HIGH,ambiguous
high8708.txt_q1,consensus,D,1,3,HIGH,hard
high8708.txt_q2,consensus,A,1,3,HIGH,easy
high8708.txt_q3,consensus,D,1,3,HIGH,easy
high8736.txt_q0,consensus,D,1,3,HIGH,easy
high8736.txt_q1,consensus,A,1,3,HIGH,ambiguous
high8736.txt_q2,consensus,B,1,3,HIGH,easy
high8736.txt_q3,consensus,B,1,3,HIGH,middle
high8736.txt_q4,consensus,C,1,3,HIGH,ambiguous
high8747.txt_q0,consensus,D,1,3,HIGH,easy
high8747.txt_q1,consensus,A,1,3,HIGH,ambiguous
high8747.txt_q2,consensus,C,1,3,HIGH,middle
high8789.txt_q0,consensus,C,1,3,HIGH,hard
high8789.txt_q1,consensus,B,1,3,HIGH,ambiguous
high8789.txt_q2,consensus,C,1,3,HIGH,ambiguous
high8789.txt_q3,consensus,A,1,3,HIGH,hard
high8800.txt_q0,consensus,C,1,3,HIGH,easy
high8800.txt_q1,consensus,A,1,3,HIGH,middle
high8811.txt_q0,consensus,A,1,3,HIGH,middle
high8811.txt_q1,consensus,D,1,3,HIGH,easy
high8811.txt_q2,consensus,B,1,3,HIGH,hard
high8811.txt_q3,consensus,D,1,3,HIGH,ambiguous
high8811.txt_q4,consensus,C,1,3,HIGH,ambiguous
high8826.txt_q0,consensus,D,1,3,HIGH,middle
high8826.txt_q1,consensus,B,1,3,HIGH,ambiguous
high8826.txt_q2,consensus,C,1,3,HIGH,hard
high883.txt_q0,consensus,C,1,3,HIGH,hard
high883.txt_q1,consensus,B,1,3,HIGH,easy
high883.txt_q2,consensus,B,1,3,HIGH,hard
high883.txt_q3,consensus,A,1,3,HIGH,easy
high884.txt_q0,consensus,C,1,3,HIGH,middle
high884.txt_q1,consensus,C,1,3,HIGH,ambiguous
high884.txt_q2,consensus,A,1,3,HIGH,ambiguous
high8862.txt_q0,consensus,B,1,3,HIGH,easy
high8862.txt_q1,consensus,A,1,3,HIGH,hard
high8862.txt_q2,consensus,D,1,3,HIGH,middle
high8862.txt_q3,consensus,A,1,3,HIGH,hard
high8881.txt_q0,consensus,C,0,3,HIGH,easy
high8881.txt_q1,consensus,D,1,3,HIGH,hard
high8881.txt_q2,consensus,B,1,3,HIGH,middle
high8881.txt_q3,consensus,C,1,3,HIGH,ambiguous
high8918.txt_q0,consensus,C,1,3,HIGH,hard
high8918.txt_q1,consensus,A,1,3,HIGH,hard
high8919.txt_q0,consensus,B,1,3,HIGH,ambiguous
high8919.txt_q1,consensus,D,1,3,HIGH,middle
high8935.txt_q0,consensus,A,0,3,HIGH,hard
high8935.txt_q1,consensus,B,1,3,HIGH,middle
high8935.txt_q2,consensus,C,1,3,HIGH,hard
high8935.txt_q3,consensus,D,1,3,HIGH,ambiguous
high8935.txt_q4,consensus,A,1,3,HIGH,hard
high8982.txt_q0,consensus,B,1,3,HIGH,easy
high8982.txt_q1,consensus,B,1,3,HIGH,middle
high8982.txt_q2,consensus,A,1,3,HIGH,middle
high8985.txt_q0,consensus,C,1,3,HIGH,ambiguous
high8985.txt_q1,consensus,D,1,3,HIGH,ambiguous
high8985.txt_q2,consensus,B,1,3,HIGH,hard
high8985.txt_q3,consensus,A,1,3,HIGH,hard
high9002.txt_q0,consensus,B,1,3,HIGH,ambiguous
high9002.txt_q1,consensus,A,1,3,HIGH,hard
high9002.txt_q2,consensus,C,1,3,HIGH,ambiguous
high9002.txt_q3,consensus,B,1,3,HIGH,ambiguous
high9003.txt_q0,consensus,B,1,3,HIGH,ambiguous
high9003.txt_q1,consensus,C,1,3,HIGH,ambiguous
high9003.txt_q2,consensus,D,1,3,HIGH,ambiguous
high9027.txt_q0,consensus,B,1,3,HIGH,easy
high9027.txt_q1,consensus,C,1,3,HIGH,ambiguous
high9027.txt_q2,consensus,D,1,3,HIGH,ambiguous
high9027.txt_q3,consensus,B,1,3,HIGH,easy
high9027.txt_q4,consensus,A,1,3,HIGH,easy
high9067.txt_q0,consensus,C,1,3,HIGH,hard
high9067.txt_q1,consensus,B,1,3,HIGH,middle
high9067.txt_q2,consensus,A,1,3,HIGH,easy
high9071.txt_q0,consensus,D,1,3,HIGH,easy
high9071.txt_q1,consensus,D,1,3,HIGH,easy
high9071.txt_q2,consensus,B,1,3,HIGH,hard
high9071.txt_q3,consensus,C,1,3,HIGH,easy
high9071.txt_q4,consensus,C,1,3,HIGH,hard
high9117.txt_q0,consensus,B,1,3,HIGH,hard
high9117.txt_q1,consensus,C,1,3,HIGH,hard
high9117.txt_q2,consensus,C,1,3,HIGH,middle
high9117.txt_q3,consensus,C,0,3,HIGH,hard
high9118.txt_q0,consensus,B,1,3,HIGH,ambiguous
high9118.txt_q1,consensus,B,1,3,HIGH,hard
high9138.txt_q0,consensus,A,1,3,HIGH,ambiguous
high9138.txt_q1,consensus,C,1,3,HIGH,hard
high9138.txt_q2,consensus,D,1,3,HIGH,hard
high9168.txt_q0,consensus,D,1,3,HIGH,middle
high9168.txt_q1,consensus,B,1,3,HIGH,hard
high9168.txt_q2,consensus,B,1,3,HIGH,hard
high9187.txt_q0,consensus,C,1,3,HIGH,ambiguous
high9187.txt_q1,consensus,B,1,3,HIGH,hard
high9187.txt_q2,consensus,C,1,3,HIGH,easy
high9266.txt_q0,consensus,B,1,3,HIGH,hard
high9266.txt_q1,consensus,C,1,3,HIGH,ambiguous
high9272.txt_q0,consensus,C,1,3,HIGH,ambiguous
high9272.txt_q1,consensus,C,1,3,HIGH,hard
high9272.txt_q2,consensus,B,1,3,HIGH,middle
