question_id,n_votes,consensus_status,consensus_option,llm_correct
middle4669.txt_q1,3,consensus,C,1
middle4669.txt_q2,3,consensus,B,1
middle4669.txt_q3,3,consensus,C,1
middle4669.txt_q4,3,consensus,B,1
middle4676.txt_q0,3,consensus,D,1
middle4676.txt_q1,3,consensus,B,1
middle4676.txt_q2,3,consensus,C,1
middle4690.txt_q0,3,consensus,B,1
middle4690.txt_q1,3,consensus,C,1
middle4690.txt_q2,3,consensus,D,1
middle4690.txt_q3,3,consensus,D,1
middle4690.txt_q4,3,consensus,A,1
middle4704.txt_q0,3,consensus,C,1
middle4704.txt_q1,3,consensus,B,1
middle4704.txt_q2,3,consensus,A,1
middle4704.txt_q3,3,consensus,D,1
middle4704.txt_q4,3,consensus,A,1
middle4715.txt_q0,3,consensus,B,1
middle4715.txt_q1,3,consensus,C,1
middle4715.txt_q2,3,consensus,A,1
middle4715.txt_q3,3,consensus,D,1
middle4717.txt_q0,3,consensus,A,1
middle4717.txt_q1,3,consensus,B,1
middle4717.txt_q2,3,consensus,B,1
middle4717.txt_q3,3,consensus,D,1
middle4825.txt_q0,3,consensus,B,1
middle4825.txt_q1,3,consensus,C,0
middle4825.txt_q2,3,consensus,A,1
middle4825.txt_q3,3,consensus,C,1
middle4864.txt_q0,3,consensus,D,1
middle4864.txt_q1,3,consensus,B,1
middle4864.txt_q2,3,consensus,C,1
middle487.txt_q0,3,consensus,C,1
middle487.txt_q1,3,consensus,A,1
middle487.txt_q2,3,consensus,B,1
middle487.txt_q3,3,consensus,D,1
middle4896.txt_q0,3,consensus,B,1
middle4896.txt_q1,3,consensus,D,1
middle4896.txt_q2,3,consensus,D,1
middle4896.txt_q3,3,consensus,B,1
middle4899.txt_q0,3,consensus,B,1
middle4899.txt_q1,3,consensus,A,1
middle4899.txt_q2,3,consensus,B,1
middle4899.txt_q3,3,consensus,C,0
middle4899.txt_q4,3,consensus,C,1
middle490.txt_q0,3,consensus,A,1
middle490.txt_q1,3,consensus,B,1
middle490.txt_q2,3,consensus,B,1
middle490.txt_q3,3,consensus,D,1
middle495.txt_q0,3,consensus,B,1
middle495.txt_q1,3,consensus,C,1
middle495.txt_q2,3,consensus,A,1
middle4966.txt_q0,3,consensus,C,1
middle4966.txt_q1,3,consensus,B,1
middle4966.txt_q2,3,consensus,D,1
middle4966.txt_q3,3,consensus,A,1
middle4988.txt_q0,3,consensus,D,1
middle4988.txt_q1,3,consensus,C,1
middle4988.txt_q2,3,consensus,B,1
middle4988.txt_q3,3,consensus,B,1
middle5018.txt_q0,3,consensus,B,1
middle5018.txt_q1,3,consensus,C,1
middle5064.txt_q0,3,consensus,C,1
middle5064.txt_q1,3,consensus,B,1
middle5064.txt_q2,3,consensus,C,1
middle5069.txt_q0,3,consensus,B,1
middle5069.txt_q1,3,consensus,D,1
middle5069.txt_q2,3,consensus,B,1
middle5069.txt_q3,3,consensus,B,1
middle511.txt_q0,3,consensus,C,1
middle511.txt_q1,3,consensus,B,1
middle511.txt_q2,3,consensus,D,1
middle5123.txt_q0,3,consensus,B,1
middle5123.txt_q1,3,consensus,C,1
middle5123.txt_q2,3,consensus,C,1
middle5123.txt_q3,3,consensus,B,1
middle5123.txt_q4,3,consensus,A,1
middle5148.txt_q0,3,consensus,B,1
middle5148.txt_q1,3,consensus,D,1
middle5148.txt_q2,3,consensus,A,1
middle5148.txt_q3,3,consensus,A,1
middle5154.txt_q0,3,consensus,C,1
middle5154.txt_q1,3,consensus,D,1
middle5154.txt_q2,3,consensus,B,1
middle5154.txt_q3,3,consensus,C,1
middle516.txt_q0,3,consensus,B,1
middle516.txt_q1,3,consensus,C,1
middle516.txt_q2,3,consensus,C,1
middle516.txt_q3,3,consensus,A,1
middle5162.txt_q0,3,consensus,C,1
middle5162.txt_q1,3,consensus,A,1
middle5162.txt_q2,3,consensus,C,1
middle5162.txt_q3,3,consensus,A,1
middle5162.txt_q4,3,consensus,B,1
middle5205.txt_q0,3,consensus,C,1
middle5205.txt_q1,3,consensus,A,1
middle5205.txt_q2,3,consensus,D,1
middle5208.txt_q0,3,consensus,D,1
middle5208.txt_q1,3,consensus,C,1
middle5208.txt_q2,3,consensus,D,1
middle5208.txt_q3,3,consensus,B,1
middle5208.txt_q4,3,consensus,C,1
middle5210.txt_q0,3,consensus,C,1
middle5210.txt_q1,3,consensus,A,1
middle5210.txt_q2,3,consensus,A,1
middle5210.txt_q3,3,consensus,B,1
middle5210.txt_q4,3,consensus,D,1
middle5226.txt_q0,3,consensus,A,1
middle5226.txt_q1,3,consensus,D,1
middle5226.txt_q2,3,consensus,B,1
middle5226.txt_q3,3,consensus,D,1
middle5230.txt_q0,3,consensus,D,1
middle5230.txt_q1,3,consensus,B,1
middle5230.txt_q2,3,consensus,B,1
middle5230.txt_q3,3,consensus,C,1
middle5230.txt_q4,3,consensus,A,1
middle5294.txt_q0,3,consensus,B,1
middle5294.txt_q1,3,consensus,C,1
middle5294.txt_q2,3,consensus,A,1
middle5296.txt_q0,3,consensus,A,1
middle5296.txt_q1,3,consensus,B,1
middle5296.txt_q2,3,consensus,D,1
middle5300.txt_q0,3,consensus,A,1
middle5300.txt_q1,3,consensus,C,1
middle5300.txt_q2,3,consensus,D,1
middle5310.txt_q0,3,consensus,B,1
middle5310.txt_q1,3,consensus,C,1
middle5310.txt_q2,3,consensus,A,1
middle5310.txt_q3,3,consensus,C,1
middle5325.txt_q0,3,consensus,A,1
middle5325.txt_q1,3,consensus,B,1
middle5325.txt_q2,3,consensus,D,1
middle5325.txt_q3,3,consensus,B,0
middle5325.txt_q4,3,consensus,D,1
middle5339.txt_q0,3,consensus,D,0
middle5339.txt_q1,3,consensus,D,1
middle5339.txt_q2,3,consensus,D,1
middle5339.txt_q3,3,consensus,B,1
middle534.txt_q0,3,consensus,C,1
middle534.txt_q1,3,consensus,B,1
middle534.txt_q2,3,consensus,D,1
middle5366.txt_q0,3,consensus,C,1
middle5366.txt_q1,3,consensus,D,1
middle5366.txt_q2,3,consensus,B,1
middle5380.txt_q0,3,consensus,B,1
middle5380.txt_q1,3,consensus,A,1
middle5390.txt_q0,3,consensus,C,1
middle5390.txt_q1,3,consensus,C,1
middle5390.txt_q2,3,consensus,C,1
middle5396.txt_q0,3,consensus,B,1
middle5396.txt_q1,3,consensus,D,1
middle5396.txt_q2,3,consensus,B,1
middle5396.txt_q3,3,consensus,A,1
middle5396.txt_q4,3,consensus,A,1
middle5426.txt_q0,3,consensus,B,1
middle5426.txt_q1,3,consensus,D,1
middle5426.txt_q2,3,consensus,B,1
middle5450.txt_q0,3,consensus,C,1
middle5450.txt_q1,3,consensus,B,1
middle5450.txt_q2,3,consensus,A,1
middle5450.txt_q3,3,consensus,D,1
middle5450.txt_q4,3,consensus,D,1
middle5477.txt_q0,3,consensus,B,1
middle5477.txt_q1,3,consensus,A,1
middle5477.txt_q2,3,consensus,C,1
middle5477.txt_q3,3,consensus,A,1
middle5483.txt_q0,3,consensus,C,1
middle5483.txt_q1,3,consensus,A,1
middle5483.txt_q2,3,consensus,D,1
middle5525.txt_q0,3,consensus,B,1
middle5525.txt_q1,3,consensus,A,1
middle5525.txt_q2,3,consensus,D,1
middle5525.txt_q3,3,consensus,B,1
middle5525.txt_q4,3,consensus,C,1
middle5544.txt_q0,3,consensus,A,1
middle5544.txt_q1,3,consensus,C,1
middle5544.txt_q2,3,consensus,C,1
middle5625.txt_q0,3,consensus,C,1
middle5625.txt_q1,3,consensus,C,0
middle5671.txt_q0,3,consensus,A,1
middle5671.txt_q1,3,consensus,B,1
middle5671.txt_q2,3,consensus,C,1
middle5711.txt_q0,3,consensus,B,1
middle5711.txt_q1,3,consensus,C,1
middle5711.txt_q2,3,consensus,D,1
middle5711.txt_q3,3,consensus,C,1
middle5739.txt_q0,3,consensus,C,1
middle5739.txt_q1,3,consensus,C,1
middle5739.txt_q2,3,consensus,B,1
middle5739.txt_q3,3,consensus,C,1
middle5739.txt_q4,3,consensus,C,1
middle5761.txt_q0,3,consensus,B,1
middle5761.txt_q1,3,consensus,D,1
middle5761.txt_q2,3,consensus,A,1
middle577.txt_q0,3,consensus,B,1
middle577.txt_q1,3,consensus,D,1
middle577.txt_q2,3,consensus,A,1
middle5776.txt_q0,3,consensus,B,1
middle5776.txt_q1,3,consensus,C,0
middle5776.txt_q2,3,consensus,A,1
middle5776.txt_q3,3,consensus,D,1
middle5785.txt_q0,3,consensus,A,1
middle5785.txt_q1,3,consensus,D,1
middle5785.txt_q2,3,consensus,B,1
middle5785.txt_q3,3,consensus,C,1
middle5869.txt_q0,3,consensus,D,1
middle5869.txt_q1,3,consensus,C,1
middle5869.txt_q2,3,consensus,D,1
middle5975.txt_q0,3,consensus,D,1
middle5975.txt_q1,3,consensus,D,1
middle5975.txt_q2,3,consensus,B,1
middle6000.txt_q0,3,consensus,D,1
middle6000.txt_q1,3,consensus,A,1
middle6000.txt_q2,3,consensus,B,1
middle6000.txt_q3,3,consensus,C,1
middle6000.txt_q4,3,consensus,A,1
middle6023.txt_q0,3,consensus,B,1
middle6023.txt_q1,3,consensus,A,1
middle6023.txt_q2,3,consensus,C,1
middle6023.txt_q3,3,consensus,C,1
middle6062.txt_q0,3,consensus,C,1
middle6062.txt_q1,3,consensus,B,1
middle6062.txt_q2,3,consensus,A,1
middle6062.txt_q3,3,consensus,D,1
middle6062.txt_q4,3,consensus,B,1
middle6065.txt_q0,3,consensus,A,1
middle6065.txt_q1,3,consensus,B,1
middle6065.txt_q2,3,consensus,D,1
middle6065.txt_q3,3,consensus,C,1
middle6068.txt_q0,3,consensus,D,1
middle6068.txt_q1,3,consensus,B,1
middle6068.txt_q2,3,consensus,A,1
middle6068.txt_q3,3,consensus,C,1
middle6068.txt_q4,3,consensus,A,1
middle6107.txt_q0,3,consensus,C,1
middle6107.txt_q1,3,consensus,A,1
middle6107.txt_q2,3,consensus,B,1
middle6107.txt_q3,3,consensus,D,1
middle611.txt_q0,3,consensus,B,1
middle611.txt_q1,3,consensus,C,1
middle611.txt_q2,3,consensus,D,1
middle6118.txt_q0,3,consensus,B,1
middle6118.txt_q1,3,consensus,B,1
middle6120.txt_q0,3,consensus,D,1
middle6120.txt_q1,3,consensus,D,1
middle6120.txt_q2,3,consensus,A,1
middle6128.txt_q0,3,consensus,D,1
middle6128.txt_q1,3,consensus,D,1
middle6187.txt_q0,3,consensus,B,0
middle6187.txt_q1,3,consensus,C,0
middle6187.txt_q2,3,consensus,A,1
middle6187.txt_q3,3,consensus,B,1
middle6187.txt_q4,3,consensus,A,1
middle6190.txt_q0,3,consensus,C,1
middle6190.txt_q1,3,consensus,A,1
middle6190.txt_q2,3,consensus,D,0
middle6190.txt_q3,3,consensus,D,1
middle6190.txt_q4,3,consensus,A,1
middle6244.txt_q0,3,consensus,B,1
middle625.txt_q0,3,consensus,C,1
middle625.txt_q1,3,consensus,D,1
middle625.txt_q2,3,consensus,C,1
middle6261.txt_q0,3,consensus,C,1
middle6261.txt_q1,3,consensus,D,1
middle6261.txt_q2,3,consensus,B,0
middle6261.txt_q3,3,consensus,B,1
middle6275.txt_q0,3,consensus,C,1
middle6275.txt_q1,3,consensus,D,1
middle6275.txt_q2,3,consensus,B,1
middle6279.txt_q0,3,consensus,B,1
middle6279.txt_q1,3,consensus,D,1
middle6279.txt_q2,3,consensus,A,1
middle6279.txt_q3,3,consensus,B,1
middle6322.txt_q0,3,consensus,A,1
middle6322.txt_q1,3,consensus,C,1
middle6322.txt_q2,3,consensus,D,1
middle6322.txt_q3,3,consensus,C,1
middle6322.txt_q4,3,consensus,B,1
middle635.txt_q0,3,consensus,B,1
middle635.txt_q1,3,consensus,D,1
middle635.txt_q2,3,consensus,C,1
middle6373.txt_q0,3,consensus,D,1
middle6373.txt_q1,3,consensus,C,1
middle6373.txt_q2,3,consensus,D,1
middle6373.txt_q3,3,consensus,C,1
middle6373.txt_q4,3,consensus,B,1
middle6374.txt_q0,3,consensus,C,1
middle6374.txt_q1,3,consensus,A,0
middle6374.txt_q2,3,consensus,B,0
middle6374.txt_q3,3,consensus,A,1
middle6374.txt_q4,3,consensus,C,1
middle6382.txt_q0,3,consensus,D,0
middle6382.txt_q1,3,consensus,C,1
middle6394.txt_q0,3,consensus,A,1
middle6394.txt_q1,3,consensus,C,1
middle6394.txt_q2,3,consensus,D,1
middle6407.txt_q0,3,consensus,A,1
middle6407.txt_q1,3,consensus,C,1
middle6407.txt_q2,3,consensus,A,1
middle6407.txt_q3,3,consensus,C,1
middle6409.txt_q0,3,consensus,D,1
middle6409.txt_q1,3,consensus,A,1
middle6409.txt_q2,3,consensus,D,1
middle6409.txt_q3,3,consensus,C,1
middle641.txt_q0,3,consensus,C,1
middle641.txt_q1,3,consensus,C,1
middle6413.txt_q0,3,consensus,D,1
middle6413.txt_q1,3,consensus,A,1
middle6413.txt_q2,3,consensus,C,1
middle6413.txt_q3,3,consensus,D,1
middle6413.txt_q4,3,consensus,C,1
middle6456.txt_q0,3,consensus,D,1
middle6456.txt_q1,3,consensus,D,1
middle6456.txt_q2,3,consensus,C,1
middle6471.txt_q0,3,consensus,B,1
middle6510.txt_q0,3,consensus,A,1
middle6510.txt_q1,3,consensus,B,1
middle6510.txt_q2,3,consensus,D,1
middle6510.txt_q3,3,consensus,C,1
middle6510.txt_q4,3,consensus,B,1
middle6526.txt_q0,3,consensus,B,1
middle6526.txt_q1,3,consensus,B,1
middle6526.txt_q2,3,consensus,A,1
middle6526.txt_q3,3,consensus,B,1
middle6526.txt_q4,3,consensus,A,1
middle6552.txt_q0,3,consensus,D,1
middle6552.txt_q1,3,consensus,C,1
middle6565.txt_q0,3,consensus,D,1
middle6565.txt_q1,3,consensus,D,1
middle6565.txt_q2,3,consensus,B,1
middle6611.txt_q0,3,consensus,C,1
middle6611.txt_q1,3,consensus,D,1
middle6611.txt_q2,3,consensus,C,1
middle6630.txt_q0,3,consensus,D,1
middle6630.txt_q1,3,consensus,B,1
middle6630.txt_q2,3,consensus,A,1
middle6630.txt_q3,3,consensus,C,1
middle6637.txt_q0,3,consensus,D,1
middle6637.txt_q1,3,consensus,D,0
middle6637.txt_q2,3,consensus,C,1
middle6682.txt_q0,3,consensus,D,1
middle6682.txt_q1,3,consensus,C,1
middle6682.txt_q2,3,consensus,A,1
middle669.txt_q0,3,consensus,C,1
middle669.txt_q1,3,consensus,D,1
middle669.txt_q2,3,consensus,B,1
middle669.txt_q3,3,consensus,A,1
middle6704.txt_q0,3,consensus,B,1
middle6704.txt_q1,3,consensus,A,1
middle6704.txt_q2,3,consensus,A,1
middle6704.txt_q3,3,consensus,C,1
middle6704.txt_q4,3,consensus,A,1
middle6708.txt_q0,3,consensus,D,1
middle6708.txt_q1,3,consensus,C,1
middle6708.txt_q2,3,consensus,A,1
middle6708.txt_q3,3,consensus,B,1
middle6749.txt_q0,3,consensus,D,1
middle6749.txt_q1,3,consensus,A,1
middle676.txt_q0,3,consensus,D,1
middle676.txt_q1,3,consensus,B,1
middle676.txt_q2,3,consensus,B,1
middle676.txt_q3,3,consensus,C,1
middle6838.txt_q0,3,consensus,B,1
middle6838.txt_q1,3,consensus,C,1
middle6838.txt_q2,3,consensus,D,1
middle6863.txt_q0,3,consensus,C,1
middle6863.txt_q1,3,consensus,B,1
middle6863.txt_q2,3,consensus,B,1
middle6863.txt_q3,3,consensus,C,1
middle6875.txt_q0,3,consensus,B,0
middle6875.txt_q1,3,consensus,C,1
middle6875.txt_q2,3,consensus,D,1
middle6875.txt_q3,3,consensus,B,1
middle6916.txt_q0,3,consensus,B,1
middle6916.txt_q1,3,consensus,A,1
middle6916.txt_q2,3,consensus,D,1
middle6921.txt_q0,3,consensus,A,1
middle6921.txt_q1,3,consensus,C,1
middle6921.txt_q2,3,consensus,A,1
middle6921.txt_q3,3,consensus,B,1
middle6921.txt_q4,3,consensus,D,1
middle6928.txt_q0,3,consensus,B,1
middle6928.txt_q1,3,consensus,D,1
middle6928.txt_q2,3,consensus,C,1
middle6939.txt_q0,3,consensus,D,1
middle6939.txt_q1,3,consensus,D,1
middle6939.txt_q2,3,consensus,C,1
middle6948.txt_q0,3,consensus,A,1
middle6948.txt_q1,3,consensus,C,1
middle6948.txt_q2,3,consensus,C,1
middle6948.txt_q3,3,consensus,B,1
middle6975.txt_q0,3,consensus,C,1
middle6975.txt_q1,3,consensus,D,1
middle6975.txt_q2,3,consensus,B,1
middle6975.txt_q3,3,consensus,A,1
middle6975.txt_q4,3,consensus,B,1
middle6992.txt_q0,3,consensus,C,1
middle6992.txt_q1,3,consensus,B,1
middle6992.txt_q2,3,consensus,C,1
middle6992.txt_q3,3,consensus,D,1
middle6993.txt_q0,3,consensus,A,1
middle6993.txt_q1,3,consensus,B,1
middle6993.txt_q2,3,consensus,D,1
middle6993.txt_q3,3,consensus,D,1
middle6993.txt_q4,3,consensus,C,1
middle7012.txt_q0,3,consensus,D,1
middle7012.txt_q1,3,consensus,B,1
middle7012.txt_q2,3,consensus,A,1
middle705.txt_q0,3,consensus,A,1
middle705.txt_q1,3,consensus,B,1
middle705.txt_q2,3,consensus,D,1
middle705.txt_q3,3,consensus,C,1
middle7059.txt_q0,3,consensus,D,1
middle7059.txt_q1,3,consensus,C,1
middle7059.txt_q2,3,consensus,C,1
middle7059.txt_q3,3,consensus,A,1
middle7059.txt_q4,3,consensus,C,1
middle7063.txt_q0,3,consensus,C,1
middle7063.txt_q1,3,consensus,C,1
middle7063.txt_q2,3,consensus,C,1
middle7079.txt_q0,3,consensus,B,1
middle7079.txt_q1,3,consensus,C,1
middle7079.txt_q2,3,consensus,D,1
middle7079.txt_q3,3,consensus,D,1
middle7088.txt_q0,3,consensus,B,1
middle7088.txt_q1,3,consensus,C,1
middle7088.txt_q2,3,consensus,D,1
middle7088.txt_q3,3,consensus,D,1
middle7093.txt_q0,3,consensus,C,1
middle7093.txt_q1,3,consensus,D,1
middle7093.txt_q2,3,consensus,B,1
middle7094.txt_q0,3,consensus,C,1
middle7094.txt_q1,3,consensus,A,1
middle7094.txt_q2,3,consensus,C,0
middle7094.txt_q3,3,consensus,B,1
middle7097.txt_q0,3,consensus,D,1
middle7097.txt_q1,3,consensus,D,1
middle7097.txt_q2,3,consensus,A,1
middle7160.txt_q0,3,consensus,C,1
middle7160.txt_q1,3,consensus,B,1
middle7160.txt_q2,3,consensus,A,1
middle7160.txt_q3,3,consensus,C,1
middle7160.txt_q4,3,consensus,A,1
middle7169.txt_q0,3,consensus,B,1
middle7169.txt_q1,3,consensus,D,1
middle7169.txt_q2,3,consensus,A,1
middle7169.txt_q3,3,consensus,A,1
middle7188.txt_q0,3,consensus,C,1
middle7188.txt_q1,3,consensus,A,1
middle7188.txt_q2,3,consensus,B,1
middle7193.txt_q0,3,consensus,A,1
middle7193.txt_q1,3,consensus,D,1
middle7193.txt_q2,3,consensus,A,1
middle7193.txt_q3,3,consensus,D,1
middle7196.txt_q0,3,consensus,A,1
middle7196.txt_q1,3,consensus,B,1
middle7196.txt_q2,3,consensus,B,1
middle7196.txt_q3,3,consensus,D,1
middle7196.txt_q4,3,consensus,C,1
middle7209.txt_q0,3,consensus,D,1
middle7209.txt_q1,3,consensus,C,1
middle7209.txt_q2,3,consensus,D,1
middle7209.txt_q3,3,consensus,A,1
middle7209.txt_q4,3,consensus,B,1
middle721.txt_q0,3,consensus,D,1
middle721.txt_q1,3,consensus,A,1
middle721.txt_q2,3,consensus,D,1
middle721.txt_q3,3,consensus,B,1
middle7210.txt_q0,3,consensus,C,1
middle7210.txt_q1,3,consensus,C,1
middle7210.txt_q2,3,consensus,B,1
middle7210.txt_q3,3,consensus,D,1
middle7210.txt_q4,3,consensus,A,1
middle7234.txt_q0,3,consensus,C,1
middle7234.txt_q1,3,consensus,A,1
middle7234.txt_q2,3,consensus,B,1
middle7234.txt_q3,3,consensus,C,1
middle728.txt_q0,3,consensus,C,1
middle728.txt_q1,3,consensus,A,1
middle728.txt_q2,3,consensus,B,1
middle7284.txt_q0,3,consensus,A,1
middle7284.txt_q1,3,consensus,C,1
middle7284.txt_q2,3,consensus,B,1
middle7284.txt_q3,3,consensus,B,1
middle7284.txt_q4,3,consensus,D,1
middle73.txt_q0,3,consensus,D,1
middle73.txt_q1,3,consensus,B,1
middle7301.txt_q0,3,consensus,D,1
middle7301.txt_q1,3,consensus,B,1
middle7301.txt_q2,3,consensus,A,1
middle7301.txt_q3,3,consensus,B,1
middle7301.txt_q4,3,consensus,D,1
middle7320.txt_q0,3,consensus,B,1
middle7320.txt_q1,3,consensus,A,1
middle7320.txt_q2,3,consensus,D,1
middle7320.txt_q3,3,consensus,C,1
middle7351.txt_q0,3,consensus,C,1
middle7351.txt_q1,3,consensus,A,1
middle7351.txt_q2,3,consensus,D,1
middle7351.txt_q3,3,consensus,B,1
middle7433.txt_q0,3,consensus,B,1
middle7433.txt_q1,3,consensus,D,1
middle7433.txt_q2,3,no_consensus,,0
middle7443.txt_q0,3,consensus,C,1
middle7443.txt_q1,3,consensus,C,1
middle7443.txt_q2,3,consensus,D,1
middle7444.txt_q0,3,consensus,B,1
middle7444.txt_q1,3,consensus,B,1
middle7444.txt_q2,3,consensus,D,1
middle7444.txt_q3,3,consensus,A,1
middle746.txt_q0,3,consensus,C,1
middle746.txt_q1,3,consensus,A,1
middle746.txt_q2,3,consensus,D,1
middle746.txt_q3,3,consensus,B,1
middle7475.txt_q0,3,consensus,B,1
middle7475.txt_q1,3,consensus,D,1
middle7475.txt_q2,3,consensus,A,1
middle7475.txt_q3,3,consensus,A,1
middle7497.txt_q0,3,consensus,A,1
middle7497.txt_q1,3,consensus,A,1
middle7497.txt_q2,3,consensus,B,1
middle7513.txt_q0,3,consensus,D,1
middle7513.txt_q1,3,consensus,B,1
middle7513.txt_q2,3,consensus,A,1
middle7513.txt_q3,3,consensus,C,1
middle7513.txt_q4,3,consensus,D,1
middle7574.txt_q0,3,consensus,D,1
middle7574.txt_q1,3,consensus,A,1
middle7574.txt_q2,3,consensus,D,1
middle7574.txt_q3,3,consensus,A,1
middle758.txt_q0,3,consensus,A,1
middle758.txt_q1,3,consensus,A,1
middle758.txt_q2,3,consensus,D,1
middle7599.txt_q0,3,consensus,C,1
middle7599.txt_q1,3,consensus,D,1
middle7599.txt_q2,3,consensus,B,1
middle7599.txt_q3,3,consensus,C,1
middle7599.txt_q4,3,consensus,A,1
middle7646.txt_q0,3,consensus,B,1
middle7646.txt_q1,3,consensus,C,1
middle7646.txt_q2,3,consensus,D,1
middle7646.txt_q3,3,consensus,A,1
middle7646.txt_q4,3,consensus,A,1
middle7672.txt_q0,3,consensus,D,1
middle7672.txt_q1,3,consensus,D,1
middle7672.txt_q2,3,consensus,B,1
middle7672.txt_q3,3,consensus,C,1
middle7672.txt_q4,3,consensus,B,1
middle7673.txt_q0,3,consensus,C,1
middle7673.txt_q1,3,consensus,D,1
middle7673.txt_q2,3,consensus,D,1
middle7673.txt_q3,3,consensus,A,1
middle770.txt_q0,3,consensus,A,1
middle770.txt_q1,3,consensus,D,1
middle770.txt_q2,3,consensus,B,1
middle770.txt_q3,3,consensus,C,1
middle770.txt_q4,3,consensus,D,1
middle7703.txt_q0,3,consensus,C,1
middle7703.txt_q1,3,consensus,A,1
middle7703.txt_q2,3,consensus,B,1
middle7722.txt_q0,3,consensus,B,1
middle7722.txt_q1,3,consensus,C,1
middle7722.txt_q2,3,consensus,B,1
middle7722.txt_q3,3,consensus,C,1
middle7722.txt_q4,3,consensus,B,1
middle7729.txt_q0,3,consensus,B,1
middle7729.txt_q1,3,consensus,D,1
middle7729.txt_q2,3,consensus,C,1
middle7740.txt_q0,3,consensus,A,1
middle7740.txt_q1,3,consensus,B,1
middle7740.txt_q2,3,consensus,C,1
middle7752.txt_q0,3,consensus,A,1
middle7752.txt_q1,3,consensus,B,1
middle7752.txt_q2,3,consensus,A,1
middle7752.txt_q3,3,consensus,D,1
middle7779.txt_q0,3,consensus,C,1
middle7779.txt_q1,3,consensus,C,1
middle7779.txt_q2,3,consensus,B,1
middle7779.txt_q3,3,consensus,C,1
middle7779.txt_q4,3,consensus,B,1
middle7798.txt_q0,3,consensus,B,1
middle7798.txt_q1,3,consensus,D,1
middle7808.txt_q0,3,consensus,C,1
middle7808.txt_q1,3,consensus,A,1
middle7808.txt_q2,3,consensus,D,1
middle7834.txt_q0,3,consensus,B,1
middle7834.txt_q1,3,consensus,B,1
middle7834.txt_q2,3,consensus,C,1
middle7834.txt_q3,3,consensus,D,1
middle7834.txt_q4,3,consensus,A,1
middle7845.txt_q0,3,consensus,A,1
middle7845.txt_q1,3,consensus,C,1
middle7845.txt_q2,3,consensus,C,1
middle7875.txt_q0,3,consensus,C,1
middle7875.txt_q1,3,consensus,A,1
middle7875.txt_q2,3,consensus,B,1
middle7875.txt_q3,3,consensus,A,1
middle7890.txt_q0,3,consensus,C,1
middle7890.txt_q1,3,consensus,A,1
middle7923.txt_q0,3,consensus,B,1
middle7923.txt_q1,3,consensus,A,1
middle7923.txt_q2,3,consensus,C,1
middle7961.txt_q0,3,consensus,C,1
middle7961.txt_q1,3,consensus,B,1
middle7961.txt_q2,3,consensus,D,1
middle7998.txt_q0,3,consensus,A,1
middle7998.txt_q1,3,consensus,C,1
middle7998.txt_q2,3,consensus,B,1
middle8038.txt_q0,3,consensus,A,1
middle8038.txt_q1,3,consensus,D,1
middle8038.txt_q2,3,consensus,C,1
middle8038.txt_q3,3,consensus,B,1
middle8038.txt_q4,3,consensus,C,1
middle8049.txt_q0,3,consensus,D,1
middle8049.txt_q1,3,consensus,C,1
middle8049.txt_q2,3,consensus,B,1
middle8073.txt_q0,3,consensus,B,1
middle8073.txt_q1,3,consensus,A,1
middle8073.txt_q2,3,consensus,B,1
middle8073.txt_q3,3,consensus,D,1
middle8073.txt_q4,3,consensus,A,1
middle8111.txt_q0,3,consensus,B,1
middle8111.txt_q1,3,consensus,C,1
middle8111.txt_q2,3,consensus,C,1
middle8111.txt_q3,3,consensus,A,1
middle8111.txt_q4,3,consensus,C,1
middle8154.txt_q0,3,consensus,B,1
middle8154.txt_q1,3,consensus,C,1
middle8154.txt_q2,3,consensus,D,1
middle8154.txt_q3,3,consensus,A,1
middle8154.txt_q4,3,consensus,D,1
middle8160.txt_q0,3,consensus,C,1
middle8160.txt_q1,3,consensus,A,1
middle8160.txt_q2,3,consensus,C,1
middle8160.txt_q3,3,consensus,B,1
middle8161.txt_q0,3,consensus,A,1
middle8161.txt_q1,3,consensus,D,1
middle8161.txt_q2,3,consensus,C,1
middle8161.txt_q3,3,consensus,B,1
middle8161.txt_q4,3,consensus,A,1
middle8201.txt_q0,3,consensus,B,1
middle8201.txt_q1,3,consensus,A,1
middle8201.txt_q2,3,consensus,C,1
middle8238.txt_q0,3,consensus,B,1
middle8238.txt_q1,3,consensus,B,1
middle8248.txt_q0,3,consensus,B,1
middle8248.txt_q1,3,consensus,A,1
middle8248.txt_q2,3,consensus,D,1
middle8248.txt_q3,3,consensus,C,1
middle8248.txt_q4,3,consensus,B,1
middle8280.txt_q0,3,consensus,A,1
middle8280.txt_q1,3,consensus,C,1
middle8280.txt_q2,3,consensus,A,1
middle8280.txt_q3,3,consensus,C,1
middle8280.txt_q4,3,consensus,C,1
middle8280.txt_q5,3,consensus,B,1
middle84.txt_q0,3,consensus,B,1
middle84.txt_q1,3,consensus,A,1
middle84.txt_q2,3,consensus,B,1
middle84.txt_q3,3,consensus,A,1
middle84.txt_q4,3,consensus,D,1
middle849.txt_q0,3,consensus,D,1
middle849.txt_q1,3,consensus,B,1
middle849.txt_q2,3,consensus,D,1
middle849.txt_q3,3,consensus,C,1
middle849.txt_q4,3,consensus,B,1
middle859.txt_q0,3,consensus,D,1
middle859.txt_q1,3,consensus,A,1
middle859.txt_q2,3,consensus,B,1
